client_id,Naive_24h_MAE,Naive_168h_MAE,Naive_Blend_MAE,LightGBM_MAE,XGBoost_MAE,LGB_XGB_Blend_MAE,Routed_Best_MAE,Chicken_Dinner_MAE
MT_225,16.69014227642272,22.745325203252047,16.537245934959316,20.812845207868037,19.103903021463495,20.032604790685745,19.103903021463495,17.180045026417186
MT_226,64.96428109645716,81.6923648823377,69.94876519265576,74.67757184471206,71.18708908302023,72.746419734772,71.18708908302023,70.09687032405657
MT_227,31.15404298874104,33.297082906857774,31.436583077448017,35.34729998705992,33.49569894510178,34.21155815103899,33.49569894510178,32.577601355222896
MT_228,483.5526315789472,273.0263157894738,351.09649122806985,406.7957230748498,344.857294986123,377.19852764195656,377.19852764195656,486.5540026831595
MT_229,25.47011849562054,0.0,17.82908294693441,53.60025496373418,27.648205182774728,41.59874193522082,27.648205182774728,29.279201359708257
MT_230,19.24514200298955,6.335248505231687,14.501004297458891,10.212893832179418,11.28611687943895,10.606362311908216,11.28611687943895,15.934499125260883
MT_231,86.51255707762562,85.48325722983257,79.44577625570777,90.23479886886048,84.35399362340551,87.58844025952469,84.35399362340551,79.94410767317689
MT_232,16.12274109858648,10.296173286813366,13.851902173913018,11.381896973930855,11.329873033661082,11.26179835407797,11.329873033661082,17.527685017341835
MT_233,16.578747690683546,18.167392451834214,16.886843494325653,18.888782909050942,17.5967022947914,18.116082329229133,17.5967022947914,20.277277362413276
MT_234,10.632785956964868,7.4186603435258744,6.832537042280094,6.164424283711,6.889325437657365,6.470419086146362,6.889325437657365,12.216419014649643
MT_235,61.608455882352864,50.00255310457525,46.57695057189543,55.41037678666518,49.21229984557701,49.904103500501776,49.21229984557701,47.662259276727745
MT_236,11.29324295820357,0.0,7.905270070742493,7.889935596718954,5.435652195107516,6.272157455682941,5.435652195107516,8.575466213951978
MT_237,9.603822314049598,11.21097337006428,9.536289026629943,11.585695981882324,10.700781988156185,11.187485010544284,10.700781988156185,12.871724165529573
MT_238,88.72291666666668,79.31757812500001,81.15626302083334,68.97088199276645,71.35200131734213,69.721512888129,71.35200131734213,78.54518566306484
MT_239,14.471463022508047,22.073954983922818,16.218465300107187,21.443312575946646,18.10278528832932,19.940076043563725,18.10278528832932,15.840687314579469
MT_240,50.65361445783137,45.78840361445782,46.04194277108434,46.989447287184674,43.8580278680028,45.371177329539194,43.8580278680028,44.837410905327395
MT_241,234.81738683127546,180.73495370370435,174.37969393004127,193.08328020542672,166.646075213397,180.40321881070238,166.646075213397,123.58302050732254
MT_242,14.016360110110119,30.29169794794787,17.262700200200204,28.219822169824255,26.106203937435016,26.990059763209356,26.106203937435016,19.313093542442825
MT_243,20.137231503579947,0.04972155926809899,14.081145584725524,7.922846918375171,9.188193368013977,8.217510884332526,9.188193368013977,18.24949520487826
MT_244,23.018916743330347,9.873984207298376,16.36281048758055,13.043678102326941,15.131208653466151,13.8506612633211,15.131208653466151,14.340345232951293
MT_245,37.73922413793097,20.088601532567044,29.563194444444417,22.87516910019136,24.68742956329579,23.635876530823605,24.68742956329579,23.95674588350303
MT_246,31.099152835408017,0.0,21.769406984785594,22.46675513957216,14.849936753057953,16.8737645977577,14.849936753057953,19.068851077207416
MT_247,66.00045167118347,40.481029810298224,50.88640469738039,53.41055093530483,52.75609408398427,52.3270172461441,52.75609408398427,45.07218633421479
MT_248,21.15623843877168,25.285446725860137,21.74972253052158,24.238544134359916,22.876501219209974,23.391476435080182,22.876501219209974,24.609123741019143
MT_249,10.07353670634921,13.409102182539675,10.381287202380943,12.393787216900817,11.301990758805053,11.902478612075575,11.301990758805053,14.139863214380142
MT_250,8.822950377562059,5.4639967637539995,6.789819309600868,5.223865875083448,5.810542893641198,5.40910198289495,5.810542893641198,12.860174567153669
MT_251,9.040675663637996,7.242568590771423,6.569856582932485,7.489590067512616,7.369110928655586,7.435374725234674,7.369110928655586,12.837422138288764
MT_252,34.450568762781174,34.728559560327106,32.8019874744376,34.82728792408674,33.42451548235057,34.17314408920951,33.42451548235057,33.95053969352471
MT_253,71.9626632595117,72.12361584327087,54.55187038614429,51.19315402799058,51.18213769998289,49.36666427392972,51.18213769998289,49.86639144863566
MT_254,27.285245433789996,16.280536529680372,21.13919805936074,19.8666324337195,17.67661359865371,18.8734168532165,17.67661359865371,18.09351503753736
MT_255,65.86949685534597,121.01297169811316,77.96670597484275,87.0419122033179,89.65129199717778,87.99046080712431,89.65129199717778,85.3997927649441
MT_256,9.813526459854003,14.27387469586374,7.668282390510906,10.553631894500006,8.20076447739798,9.477107144714386,8.20076447739798,9.947659202915286
